client_id,segment,invoice_amount,invoice_date,home_sales,avg_price,overnight_rate,days_to_pay,payment_date,invoice_year,invoice_month
C041,A,48632.25,2022-11-26,10500,890000,5.95,41,2023-01-06,2022,11
C067,A,148280.62,2021-12-16,13800,920000,2.45,34,2022-01-19,2021,12
C013,C,66170.37,2021-06-17,17800,890000,2.45,48,2021-08-04,2021,6
C035,C,68305.68,2021-03-14,17000,850000,2.45,48,2021-05-01,2021,3
C061,B,131011.48,2020-03-07,12000,700000,3.325,60,2020-05-06,2020,3
C006,A,58408.3,2021-07-03,16500,895000,2.45,15,2021-07-18,2021,7
C002,C,50203.09,2020-05-05,9000,705000,2.45,49,2020-06-23,2020,5
C052,B,62820.66,2020-10-20,14800,730000,2.45,51,2020-12-10,2020,10
C047,B,42639.01,2022-12-06,10000,880000,6.325,67,2023-02-11,2022,12
C024,B,62152.08,2022-10-01,10800,900000,5.45,46,2022-11-16,2022,10
C046,B,110313.7,2020-12-11,13500,740000,2.45,28,2021-01-08,2020,12
C013,C,131294.34,2021-12-05,13800,920000,2.45,60,2022-02-03,2021,12
C010,B,79958.49,2022-08-05,11500,920000,4.7,36,2022-09-10,2022,8
C050,A,95368.97,2020-02-07,11500,690000,3.95,30,2020-03-08,2020,2
C063,C,17185.79,2022-09-13,11000,910000,5.2625,92,2022-12-14,2022,9
C035,C,102086.66,2020-09-09,15000,725000,2.45,64,2020-11-12,2020,9
C046,B,20627.13,2020-01-25,11000,680000,3.95,42,2020-03-07,2020,1
C007,A,62226.49,2022-02-06,15000,945000,2.45,22,2022-02-28,2022,2
C005,A,76454.42,2021-07-20,16500,895000,2.45,23,2021-08-12,2021,7
C066,B,89545.64,2021-09-11,15800,905000,2.45,45,2021-10-26,2021,9
C038,A,47619.46,2021-04-05,17500,865000,2.45,24,2021-04-29,2021,4
C065,A,63607.83,2021-06-13,17800,890000,2.45,23,2021-07-06,2021,6
C075,B,23493.95,2022-04-21,14500,955000,2.95,39,2022-05-30,2022,4
C066,B,109469.22,2021-06-02,17800,890000,2.45,48,2021-07-20,2021,6
C036,C,139979.16,2020-05-15,9000,705000,2.45,51,2020-07-05,2020,5
C068,C,62838.97,2020-10-07,14800,730000,2.45,32,2020-11-08,2020,10
C013,C,312716.94,2020-05-18,9000,705000,2.45,60,2020-07-17,2020,5
C048,B,40608.3,2022-01-02,14000,930000,2.45,27,2022-01-29,2022,1
C034,C,119611.12,2022-11-20,10500,890000,5.95,97,2023-02-25,2022,11
C019,B,41241.16,2022-07-22,12000,930000,4.2,50,2022-09-10,2022,7
C069,A,101856.22,2021-06-04,17800,890000,2.45,18,2021-06-22,2021,6
C067,A,50524.21,2021-01-24,13000,820000,2.45,18,2021-02-11,2021,1
C075,B,60711.54,2022-06-10,12500,945000,3.6,58,2022-08-07,2022,6
C062,A,103081.31,2022-11-26,10500,890000,5.95,41,2023-01-06,2022,11
C035,C,48928.13,2021-07-25,16500,895000,2.45,48,2021-09-11,2021,7
C058,A,66671.59,2020-03-09,12000,700000,3.325,18,2020-03-27,2020,3
C065,A,53341.6,2022-04-06,14500,955000,2.95,29,2022-05-05,2022,4
C035,C,66146.31,2022-04-24,14500,955000,2.95,63,2022-06-26,2022,4
C057,A,26888.18,2021-09-15,15800,905000,2.45,29,2021-10-14,2021,9
C049,B,82593.36,2021-08-23,16000,900000,2.45,32,2021-09-24,2021,8
C072,A,48939.82,2022-11-16,10500,890000,5.95,34,2022-12-20,2022,11
C030,A,26198.09,2022-06-11,12500,945000,3.6,20,2022-07-01,2022,6
C070,C,56723.1,2020-02-19,11500,690000,3.95,60,2020-04-19,2020,2
C030,A,94837.8,2020-01-01,11000,680000,3.95,37,2020-02-07,2020,1
C079,B,64773.56,2021-11-12,14500,915000,2.45,36,2021-12-18,2021,11
C021,B,48741.55,2022-08-13,11500,920000,4.7,45,2022-09-27,2022,8
C014,A,90059.67,2021-08-16,16000,900000,2.45,18,2021-09-03,2021,8
C050,A,48772.11,2021-02-08,14500,835000,2.45,16,2021-02-24,2021,2
C024,B,61108.61,2022-02-04,15000,945000,2.45,29,2022-03-05,2022,2
C024,B,38663.12,2022-04-13,14500,955000,2.95,27,2022-05-10,2022,4
C069,A,47473.25,2022-07-20,12000,930000,4.2,34,2022-08-23,2022,7
C032,A,65333.55,2020-04-17,6500,695000,2.45,29,2020-05-16,2020,4
C033,A,54594.95,2020-11-28,14200,735000,2.45,19,2020-12-17,2020,11
C040,B,48174.23,2021-04-24,17500,865000,2.45,29,2021-05-23,2021,4
C020,A,33500.34,2020-08-19,14500,720000,2.45,17,2020-09-05,2020,8
C060,B,54993.22,2020-11-11,14200,735000,2.45,24,2020-12-05,2020,11
C067,A,39832.17,2022-10-14,10800,900000,5.45,30,2022-11-13,2022,10
C023,A,81754.38,2020-05-20,9000,705000,2.45,11,2020-05-31,2020,5
C032,A,30940.03,2020-02-27,11500,690000,3.95,30,2020-03-28,2020,2
C069,A,51622.66,2020-09-24,15000,725000,2.45,26,2020-10-20,2020,9
C054,C,173580.14,2022-05-23,13500,950000,3.2,59,2022-07-21,2022,5
C024,B,43299.72,2022-07-08,12000,930000,4.2,48,2022-08-25,2022,7
C071,B,46288.62,2020-05-17,9000,705000,2.45,50,2020-07-06,2020,5
C048,B,32782.44,2022-12-26,10000,880000,6.325,68,2023-03-04,2022,12
C049,B,77836.98,2020-02-09,11500,690000,3.95,32,2020-03-12,2020,2
C003,B,115555.18,2022-12-03,10000,880000,6.325,52,2023-01-24,2022,12
C022,A,50353.55,2020-12-17,13500,740000,2.45,30,2021-01-16,2020,12
C064,B,55630.07,2021-08-21,16000,900000,2.45,38,2021-09-28,2021,8
C060,B,30062.55,2022-06-02,12500,945000,3.6,61,2022-08-02,2022,6
C069,A,62304.39,2020-09-27,15000,725000,2.45,18,2020-10-15,2020,9
C053,C,56584.05,2022-11-04,10500,890000,5.95,88,2023-01-31,2022,11
C026,B,102982.81,2020-09-08,15000,725000,2.45,44,2020-10-22,2020,9
C053,C,60634.58,2021-05-26,18000,880000,2.45,48,2021-07-13,2021,5
C026,B,51058.28,2020-09-06,15000,725000,2.45,34,2020-10-10,2020,9
C002,C,70278.64,2020-12-19,13500,740000,2.45,51,2021-02-08,2020,12
C067,A,36509.59,2020-04-21,6500,695000,2.45,24,2020-05-15,2020,4
C052,B,41931.13,2021-07-06,16500,895000,2.45,44,2021-08-19,2021,7
C005,A,47930.84,2020-07-15,14000,715000,2.45,27,2020-08-11,2020,7
C018,B,50663.3,2022-05-25,13500,950000,3.2,36,2022-06-30,2022,5
C016,A,34700.22,2021-04-08,17500,865000,2.45,19,2021-04-27,2021,4
C016,A,52498.64,2022-03-03,15500,960000,2.65,27,2022-03-30,2022,3
C050,A,91152.9,2022-01-27,14000,930000,2.45,18,2022-02-14,2022,1
C007,A,49270.61,2020-10-28,14800,730000,2.45,14,2020-11-11,2020,10
C055,B,29533.16,2020-10-27,14800,730000,2.45,34,2020-11-30,2020,10
C078,A,34633.43,2020-03-21,12000,700000,3.325,18,2020-04-08,2020,3
C050,A,82037.74,2021-09-05,15800,905000,2.45,17,2021-09-22,2021,9
C054,C,34539.48,2021-01-26,13000,820000,2.45,76,2021-04-12,2021,1
C045,A,54437.08,2021-10-13,15500,910000,2.45,14,2021-10-27,2021,10
C074,C,142056.57,2021-11-18,14500,915000,2.45,44,2022-01-01,2021,11
C022,A,80391.46,2021-12-06,13800,920000,2.45,27,2022-01-02,2021,12
C049,B,140888.11,2022-09-17,11000,910000,5.2625,35,2022-10-22,2022,9
C036,C,118350.7,2020-07-20,14000,715000,2.45,59,2020-09-17,2020,7
C011,A,38237.84,2020-02-17,11500,690000,3.95,24,2020-03-12,2020,2
C018,B,86529.51,2020-11-10,14200,735000,2.45,44,2020-12-24,2020,11
C019,B,58368.77,2020-12-03,13500,740000,2.45,49,2021-01-21,2020,12
C046,B,34576.78,2022-05-16,13500,950000,3.2,41,2022-06-26,2022,5
C001,B,60278.76,2021-08-09,16000,900000,2.45,44,2021-09-22,2021,8
C009,B,38249.0,2022-11-27,10500,890000,5.95,55,2023-01-21,2022,11
C054,C,42285.75,2021-10-02,15500,910000,2.45,62,2021-12-03,2021,10
C041,A,24925.04,2021-04-17,17500,865000,2.45,23,2021-05-10,2021,4
C037,B,84726.83,2022-03-17,15500,960000,2.65,41,2022-04-27,2022,3
C064,B,84633.03,2021-12-25,13800,920000,2.45,29,2022-01-23,2021,12
C067,A,19409.5,2021-10-28,15500,910000,2.45,25,2021-11-22,2021,10
C075,B,28045.44,2021-02-04,14500,835000,2.45,45,2021-03-21,2021,2
C072,A,38134.78,2022-12-19,10000,880000,6.325,50,2023-02-07,2022,12
C038,A,86166.61,2022-04-08,14500,955000,2.95,26,2022-05-04,2022,4
C056,C,30680.62,2022-02-18,15000,945000,2.45,78,2022-05-07,2022,2
C034,C,21963.54,2022-09-06,11000,910000,5.2625,84,2022-11-29,2022,9
C038,A,69821.44,2022-11-07,10500,890000,5.95,40,2022-12-17,2022,11
C042,B,53366.71,2022-07-21,12000,930000,4.2,47,2022-09-06,2022,7
C071,B,28776.13,2020-09-15,15000,725000,2.45,49,2020-11-03,2020,9
C012,C,75539.93,2020-12-28,13500,740000,2.45,50,2021-02-16,2020,12
C056,C,56644.8,2021-06-21,17800,890000,2.45,66,2021-08-26,2021,6
C002,C,22134.04,2022-02-05,15000,945000,2.45,31,2022-03-08,2022,2
C034,C,122833.3,2021-11-22,14500,915000,2.45,54,2022-01-15,2021,11
C032,A,21132.33,2020-10-13,14800,730000,2.45,22,2020-11-04,2020,10
C036,C,38242.39,2020-10-20,14800,730000,2.45,70,2020-12-29,2020,10
C048,B,23241.91,2021-04-07,17500,865000,2.45,41,2021-05-18,2021,4
C067,A,33608.05,2021-08-04,16000,900000,2.45,12,2021-08-16,2021,8
C052,B,64290.03,2020-05-13,9000,705000,2.45,37,2020-06-19,2020,5
C038,A,82440.33,2022-01-19,14000,930000,2.45,22,2022-02-10,2022,1
C068,C,237638.78,2021-05-05,18000,880000,2.45,30,2021-06-04,2021,5
C045,A,120967.89,2020-06-10,13000,710000,2.45,16,2020-06-26,2020,6
C016,A,62251.93,2021-07-25,16500,895000,2.45,16,2021-08-10,2021,7
C019,B,17348.51,2021-07-09,16500,895000,2.45,35,2021-08-13,2021,7
C055,B,70916.61,2022-11-24,10500,890000,5.95,64,2023-01-27,2022,11
C075,B,67370.89,2021-09-05,15800,905000,2.45,51,2021-10-26,2021,9
C020,A,42509.36,2020-10-22,14800,730000,2.45,30,2020-11-21,2020,10
C028,B,61381.16,2021-06-07,17800,890000,2.45,44,2021-07-21,2021,6
C060,B,51154.04,2021-08-06,16000,900000,2.45,39,2021-09-14,2021,8
C040,B,116794.53,2020-01-11,11000,680000,3.95,51,2020-03-02,2020,1
C025,B,139361.77,2022-01-04,14000,930000,2.45,35,2022-02-08,2022,1
C002,C,104734.07,2021-08-04,16000,900000,2.45,70,2021-10-13,2021,8
C044,C,62210.78,2021-11-23,14500,915000,2.45,68,2022-01-30,2021,11
C026,B,74684.56,2022-08-15,11500,920000,4.7,51,2022-10-05,2022,8
C031,B,62806.08,2021-11-02,14500,915000,2.45,19,2021-11-21,2021,11
C066,B,39810.45,2022-04-12,14500,955000,2.95,29,2022-05-11,2022,4
C001,B,45962.77,2022-11-14,10500,890000,5.95,42,2022-12-26,2022,11
C001,B,98871.46,2021-04-19,17500,865000,2.45,37,2021-05-26,2021,4
C070,C,88862.39,2021-09-03,15800,905000,2.45,47,2021-10-20,2021,9
C058,A,49336.13,2021-03-10,17000,850000,2.45,23,2021-04-02,2021,3
C014,A,44246.97,2021-02-20,14500,835000,2.45,16,2021-03-08,2021,2
C074,C,79637.86,2021-07-23,16500,895000,2.45,61,2021-09-22,2021,7
C017,B,58396.31,2022-07-19,12000,930000,4.2,49,2022-09-06,2022,7
C009,B,79841.19,2022-08-06,11500,920000,4.7,55,2022-09-30,2022,8
C080,A,35793.74,2022-08-13,11500,920000,4.7,32,2022-09-14,2022,8
C054,C,210923.55,2020-01-23,11000,680000,3.95,58,2020-03-21,2020,1
C045,A,39725.67,2022-11-22,10500,890000,5.95,33,2022-12-25,2022,11
C077,B,38814.74,2020-01-01,11000,680000,3.95,41,2020-02-11,2020,1
C027,A,26826.75,2021-02-03,14500,835000,2.45,19,2021-02-22,2021,2
C068,C,61342.46,2021-02-25,14500,835000,2.45,77,2021-05-13,2021,2
C040,B,65840.13,2020-06-23,13000,710000,2.45,56,2020-08-18,2020,6
C049,B,68200.58,2021-09-11,15800,905000,2.45,34,2021-10-15,2021,9
C059,A,39789.39,2021-02-14,14500,835000,2.45,22,2021-03-08,2021,2
C042,B,62723.1,2020-05-15,9000,705000,2.45,30,2020-06-14,2020,5
C011,A,48145.89,2021-01-12,13000,820000,2.45,27,2021-02-08,2021,1
C064,B,96252.6,2021-09-18,15800,905000,2.45,27,2021-10-15,2021,9
C048,B,74943.69,2022-08-21,11500,920000,4.7,50,2022-10-10,2022,8
C073,A,14590.87,2022-01-27,14000,930000,2.45,29,2022-02-25,2022,1
C056,C,76720.4,2022-12-21,10000,880000,6.325,65,2023-02-24,2022,12
C054,C,39564.17,2022-07-11,12000,930000,4.2,57,2022-09-06,2022,7
C072,A,50567.85,2022-01-19,14000,930000,2.45,21,2022-02-09,2022,1
C067,A,24618.0,2022-05-05,13500,950000,3.2,35,2022-06-09,2022,5
C062,A,113044.73,2021-06-19,17800,890000,2.45,32,2021-07-21,2021,6
C032,A,42427.49,2021-09-16,15800,905000,2.45,24,2021-10-10,2021,9
C023,A,46270.75,2021-07-20,16500,895000,2.45,17,2021-08-06,2021,7
C042,B,78918.47,2022-09-05,11000,910000,5.2625,67,2022-11-11,2022,9
C008,C,143682.28,2020-07-06,14000,715000,2.45,38,2020-08-13,2020,7
C030,A,25743.48,2021-03-02,17000,850000,2.45,18,2021-03-20,2021,3
C035,C,88992.28,2020-08-13,14500,720000,2.45,71,2020-10-23,2020,8
C066,B,52636.69,2020-11-15,14200,735000,2.45,39,2020-12-24,2020,11
C080,A,90702.55,2020-12-22,13500,740000,2.45,18,2021-01-09,2020,12
C050,A,87453.61,2020-10-03,14800,730000,2.45,20,2020-10-23,2020,10
C023,A,25065.28,2021-04-16,17500,865000,2.45,15,2021-05-01,2021,4
C078,A,45787.03,2020-06-09,13000,710000,2.45,24,2020-07-03,2020,6
C031,B,43011.87,2021-02-25,14500,835000,2.45,30,2021-03-27,2021,2
C067,A,43892.35,2020-02-11,11500,690000,3.95,30,2020-03-12,2020,2
C050,A,33633.09,2021-04-23,17500,865000,2.45,18,2021-05-11,2021,4
C021,B,59940.01,2021-11-02,14500,915000,2.45,39,2021-12-11,2021,11
C078,A,31356.68,2022-01-05,14000,930000,2.45,27,2022-02-01,2022,1
C067,A,79314.64,2022-08-04,11500,920000,4.7,29,2022-09-02,2022,8
C004,B,17757.56,2021-11-20,14500,915000,2.45,25,2021-12-15,2021,11
C054,C,42674.98,2020-10-22,14800,730000,2.45,70,2020-12-31,2020,10
C028,B,42265.86,2022-09-18,11000,910000,5.2625,55,2022-11-12,2022,9
C060,B,59364.23,2020-07-14,14000,715000,2.45,39,2020-08-22,2020,7
C046,B,79858.04,2022-03-10,15500,960000,2.65,42,2022-04-21,2022,3
C055,B,34656.38,2022-05-22,13500,950000,3.2,49,2022-07-10,2022,5
C005,A,41809.16,2022-10-03,10800,900000,5.45,34,2022-11-06,2022,10
C011,A,27532.28,2022-02-01,15000,945000,2.45,26,2022-02-27,2022,2
C055,B,91993.43,2022-07-06,12000,930000,4.2,44,2022-08-19,2022,7
C049,B,43206.69,2022-10-03,10800,900000,5.45,62,2022-12-04,2022,10
C070,C,92568.11,2020-01-14,11000,680000,3.95,78,2020-04-01,2020,1
C018,B,79675.24,2022-11-08,10500,890000,5.95,54,2023-01-01,2022,11
C008,C,417553.17,2020-07-07,14000,715000,2.45,43,2020-08-19,2020,7
C020,A,46585.22,2021-12-12,13800,920000,2.45,22,2022-01-03,2021,12
C052,B,52509.25,2022-07-10,12000,930000,4.2,47,2022-08-26,2022,7
C073,A,36617.79,2022-10-16,10800,900000,5.45,30,2022-11-15,2022,10
C069,A,30374.36,2022-04-10,14500,955000,2.95,23,2022-05-03,2022,4
C038,A,55435.9,2020-12-16,13500,740000,2.45,24,2021-01-09,2020,12
C057,A,53714.04,2022-11-24,10500,890000,5.95,39,2023-01-02,2022,11
C047,B,90080.98,2021-02-15,14500,835000,2.45,36,2021-03-23,2021,2
C028,B,56109.05,2022-10-14,10800,900000,5.45,54,2022-12-07,2022,10
C044,C,83235.45,2021-01-02,13000,820000,2.45,65,2021-03-08,2021,1
C008,C,88483.67,2021-12-03,13800,920000,2.45,80,2022-02-21,2021,12
C014,A,44727.72,2021-05-25,18000,880000,2.45,22,2021-06-16,2021,5
C022,A,55927.08,2021-04-26,17500,865000,2.45,18,2021-05-14,2021,4
C070,C,63666.44,2021-04-21,17500,865000,2.45,55,2021-06-15,2021,4
C062,A,42594.86,2020-05-25,9000,705000,2.45,33,2020-06-27,2020,5
C054,C,51994.28,2022-07-11,12000,930000,4.2,56,2022-09-05,2022,7
C029,B,39946.18,2021-09-28,15800,905000,2.45,29,2021-10-27,2021,9
C049,B,102649.39,2021-09-10,15800,905000,2.45,34,2021-10-14,2021,9
C057,A,54056.94,2021-06-04,17800,890000,2.45,23,2021-06-27,2021,6
C077,B,140846.56,2020-05-20,9000,705000,2.45,36,2020-06-25,2020,5
C057,A,45439.57,2022-01-12,14000,930000,2.45,25,2022-02-06,2022,1
C024,B,69453.54,2022-06-18,12500,945000,3.6,37,2022-07-25,2022,6
C064,B,74570.38,2022-03-21,15500,960000,2.65,39,2022-04-29,2022,3
C035,C,46780.67,2022-02-13,15000,945000,2.45,65,2022-04-19,2022,2
C067,A,38523.99,2020-05-28,9000,705000,2.45,15,2020-06-12,2020,5
C075,B,38187.62,2022-07-13,12000,930000,4.2,43,2022-08-25,2022,7
C034,C,115679.94,2020-06-23,13000,710000,2.45,60,2020-08-22,2020,6
C053,C,82991.75,2021-01-26,13000,820000,2.45,74,2021-04-10,2021,1
C019,B,52871.45,2022-01-03,14000,930000,2.45,35,2022-02-07,2022,1
C013,C,76553.81,2021-05-05,18000,880000,2.45,54,2021-06-28,2021,5
C029,B,58686.8,2022-04-20,14500,955000,2.95,26,2022-05-16,2022,4
C052,B,30226.88,2020-07-27,14000,715000,2.45,25,2020-08-21,2020,7
C004,B,21814.22,2022-08-25,11500,920000,4.7,58,2022-10-22,2022,8
C071,B,28436.25,2021-09-10,15800,905000,2.45,29,2021-10-09,2021,9
C015,A,51880.43,2021-07-15,16500,895000,2.45,27,2021-08-11,2021,7
C018,B,48927.74,2021-08-07,16000,900000,2.45,31,2021-09-07,2021,8
C046,B,53046.24,2021-09-01,15800,905000,2.45,29,2021-09-30,2021,9
C007,A,10360.52,2022-11-03,10500,890000,5.95,37,2022-12-10,2022,11
C024,B,53051.74,2021-05-12,18000,880000,2.45,31,2021-06-12,2021,5
C011,A,70974.98,2020-02-03,11500,690000,3.95,37,2020-03-11,2020,2
C034,C,207073.3,2022-02-18,15000,945000,2.45,70,2022-04-29,2022,2
C054,C,50402.45,2020-04-12,6500,695000,2.45,66,2020-06-17,2020,4
C004,B,75392.04,2021-08-22,16000,900000,2.45,29,2021-09-20,2021,8
C056,C,56910.09,2021-02-27,14500,835000,2.45,52,2021-04-20,2021,2
C014,A,101352.3,2022-11-04,10500,890000,5.95,36,2022-12-10,2022,11
C076,B,44006.25,2020-10-28,14800,730000,2.45,34,2020-12-01,2020,10
C017,B,93626.6,2021-02-01,14500,835000,2.45,46,2021-03-19,2021,2
C028,B,70088.97,2021-03-28,17000,850000,2.45,33,2021-04-30,2021,3
C022,A,68442.5,2021-02-01,14500,835000,2.45,21,2021-02-22,2021,2
C069,A,89812.85,2021-08-17,16000,900000,2.45,26,2021-09-12,2021,8
C077,B,44254.51,2021-05-09,18000,880000,2.45,26,2021-06-04,2021,5
C013,C,38050.87,2020-07-08,14000,715000,2.45,70,2020-09-16,2020,7
C065,A,65237.59,2021-08-11,16000,900000,2.45,13,2021-08-24,2021,8
C008,C,91745.05,2022-02-13,15000,945000,2.45,43,2022-03-28,2022,2
C055,B,78666.5,2022-12-23,10000,880000,6.325,43,2023-02-04,2022,12
C002,C,86618.63,2021-03-05,17000,850000,2.45,50,2021-04-24,2021,3
C041,A,50651.36,2020-08-01,14500,720000,2.45,25,2020-08-26,2020,8
C074,C,111472.92,2022-04-01,14500,955000,2.95,67,2022-06-07,2022,4
C073,A,49235.35,2020-12-25,13500,740000,2.45,36,2021-01-30,2020,12
C032,A,49936.78,2020-08-03,14500,720000,2.45,22,2020-08-25,2020,8
C010,B,43663.43,2020-12-05,13500,740000,2.45,32,2021-01-06,2020,12
C075,B,75120.41,2020-02-18,11500,690000,3.95,44,2020-04-02,2020,2
C012,C,75796.56,2022-05-02,13500,950000,3.2,58,2022-06-29,2022,5
C033,A,46576.82,2020-11-02,14200,735000,2.45,13,2020-11-15,2020,11
C008,C,131574.89,2021-09-14,15800,905000,2.45,36,2021-10-20,2021,9
C049,B,57347.37,2021-11-28,14500,915000,2.45,43,2022-01-10,2021,11
C064,B,89580.61,2021-03-11,17000,850000,2.45,28,2021-04-08,2021,3
C028,B,48626.47,2021-06-18,17800,890000,2.45,33,2021-07-21,2021,6
C017,B,107324.74,2021-06-07,17800,890000,2.45,40,2021-07-17,2021,6
C045,A,34405.35,2020-09-07,15000,725000,2.45,27,2020-10-04,2020,9
C068,C,112318.83,2020-09-18,15000,725000,2.45,29,2020-10-17,2020,9
C041,A,59838.35,2021-04-05,17500,865000,2.45,16,2021-04-21,2021,4
C002,C,137635.35,2021-03-21,17000,850000,2.45,62,2021-05-22,2021,3
C004,B,57142.46,2022-07-26,12000,930000,4.2,42,2022-09-06,2022,7
C021,B,109090.35,2021-03-12,17000,850000,2.45,30,2021-04-11,2021,3
C079,B,55651.13,2022-11-04,10500,890000,5.95,54,2022-12-28,2022,11
C069,A,44631.73,2021-02-16,14500,835000,2.45,19,2021-03-07,2021,2
C037,B,26700.56,2020-09-18,15000,725000,2.45,20,2020-10-08,2020,9
C060,B,188917.23,2020-07-17,14000,715000,2.45,27,2020-08-13,2020,7
C017,B,49175.42,2020-05-21,9000,705000,2.45,48,2020-07-08,2020,5
C046,B,32432.65,2022-03-23,15500,960000,2.65,31,2022-04-23,2022,3
C025,B,121020.82,2022-12-20,10000,880000,6.325,67,2023-02-25,2022,12
C002,C,136162.12,2021-02-07,14500,835000,2.45,58,2021-04-06,2021,2
C051,C,34444.82,2020-04-18,6500,695000,2.45,85,2020-07-12,2020,4
C071,B,117345.06,2021-01-04,13000,820000,2.45,24,2021-01-28,2021,1
C072,A,48387.42,2020-11-26,14200,735000,2.45,24,2020-12-20,2020,11
C025,B,129131.86,2022-12-04,10000,880000,6.325,61,2023-02-03,2022,12
C010,B,83542.99,2021-06-23,17800,890000,2.45,40,2021-08-02,2021,6
C001,B,80637.66,2022-08-04,11500,920000,4.7,53,2022-09-26,2022,8
C025,B,43013.12,2022-06-08,12500,945000,3.6,40,2022-07-18,2022,6
C026,B,51355.97,2022-10-21,10800,900000,5.45,50,2022-12-10,2022,10
C080,A,35569.95,2020-05-23,9000,705000,2.45,11,2020-06-03,2020,5
C054,C,105942.52,2021-05-01,18000,880000,2.45,50,2021-06-20,2021,5
C056,C,74957.48,2021-02-10,14500,835000,2.45,47,2021-03-29,2021,2
C008,C,40883.34,2020-02-09,11500,690000,3.95,70,2020-04-19,2020,2
C054,C,97088.66,2021-08-28,16000,900000,2.45,46,2021-10-13,2021,8
C030,A,62882.56,2020-10-05,14800,730000,2.45,24,2020-10-29,2020,10
C047,B,52061.53,2021-02-23,14500,835000,2.45,41,2021-04-05,2021,2
C023,A,84704.87,2021-06-03,17800,890000,2.45,19,2021-06-22,2021,6
C014,A,43837.65,2020-09-09,15000,725000,2.45,31,2020-10-10,2020,9
C053,C,128386.44,2021-08-09,16000,900000,2.45,68,2021-10-16,2021,8
C023,A,66350.81,2022-01-09,14000,930000,2.45,27,2022-02-05,2022,1
C040,B,56510.98,2022-11-16,10500,890000,5.95,45,2022-12-31,2022,11
C008,C,61602.94,2020-06-05,13000,710000,2.45,71,2020-08-15,2020,6
C012,C,64784.96,2020-03-17,12000,700000,3.325,50,2020-05-06,2020,3
C060,B,118971.74,2020-05-13,9000,705000,2.45,35,2020-06-17,2020,5
C069,A,52146.3,2022-06-16,12500,945000,3.6,30,2022-07-16,2022,6
C072,A,87050.77,2022-05-02,13500,950000,3.2,31,2022-06-02,2022,5
C019,B,49930.86,2021-11-21,14500,915000,2.45,32,2021-12-23,2021,11
C074,C,104403.14,2021-03-16,17000,850000,2.45,99,2021-06-23,2021,3
C080,A,67175.35,2021-02-13,14500,835000,2.45,22,2021-03-07,2021,2
C072,A,38284.57,2022-06-09,12500,945000,3.6,27,2022-07-06,2022,6
C019,B,66322.78,2022-01-18,14000,930000,2.45,54,2022-03-13,2022,1
C011,A,98427.46,2020-11-18,14200,735000,2.45,25,2020-12-13,2020,11
C073,A,68711.85,2021-09-06,15800,905000,2.45,25,2021-10-01,2021,9
C001,B,53939.41,2022-04-08,14500,955000,2.95,39,2022-05-17,2022,4
C066,B,43895.09,2022-12-03,10000,880000,6.325,54,2023-01-26,2022,12
C040,B,34298.61,2022-09-25,11000,910000,5.2625,35,2022-10-30,2022,9
C015,A,46808.66,2022-02-26,15000,945000,2.45,29,2022-03-27,2022,2
C034,C,82411.87,2021-05-07,18000,880000,2.45,53,2021-06-29,2021,5
C020,A,64245.81,2022-12-03,10000,880000,6.325,38,2023-01-10,2022,12
C019,B,40745.3,2020-12-06,13500,740000,2.45,44,2021-01-19,2020,12
C043,A,136282.39,2021-12-14,13800,920000,2.45,34,2022-01-17,2021,12
C043,A,69039.69,2021-02-24,14500,835000,2.45,25,2021-03-21,2021,2
C014,A,33749.2,2022-11-02,10500,890000,5.95,31,2022-12-03,2022,11
C015,A,48372.02,2020-10-17,14800,730000,2.45,20,2020-11-06,2020,10
C038,A,69632.12,2020-07-18,14000,715000,2.45,21,2020-08-08,2020,7
C045,A,80326.23,2022-12-17,10000,880000,6.325,42,2023-01-28,2022,12
C044,C,144482.06,2021-06-02,17800,890000,2.45,52,2021-07-24,2021,6
C004,B,36762.39,2020-07-24,14000,715000,2.45,46,2020-09-08,2020,7
C016,A,47090.17,2021-03-19,17000,850000,2.45,20,2021-04-08,2021,3
C070,C,108834.86,2020-09-18,15000,725000,2.45,50,2020-11-07,2020,9
C005,A,51694.01,2022-04-04,14500,955000,2.95,27,2022-05-01,2022,4
C020,A,29027.51,2021-01-17,13000,820000,2.45,25,2021-02-11,2021,1
C058,A,24369.91,2020-08-25,14500,720000,2.45,19,2020-09-13,2020,8
C068,C,93274.28,2020-03-16,12000,700000,3.325,95,2020-06-19,2020,3
C057,A,68596.64,2022-08-25,11500,920000,4.7,38,2022-10-02,2022,8
C012,C,44246.8,2020-04-06,6500,695000,2.45,59,2020-06-04,2020,4
C003,B,114667.95,2020-12-11,13500,740000,2.45,46,2021-01-26,2020,12
C042,B,62311.54,2021-03-05,17000,850000,2.45,36,2021-04-10,2021,3
C039,B,33465.76,2022-02-25,15000,945000,2.45,36,2022-04-02,2022,2
C018,B,34340.96,2020-02-02,11500,690000,3.95,37,2020-03-10,2020,2
C040,B,34311.46,2020-10-23,14800,730000,2.45,36,2020-11-28,2020,10
C051,C,168653.4,2022-02-09,15000,945000,2.45,48,2022-03-29,2022,2
C058,A,72444.77,2020-09-18,15000,725000,2.45,19,2020-10-07,2020,9
C074,C,55506.38,2021-04-01,17500,865000,2.45,41,2021-05-12,2021,4
